,netcharge,netural,gravy,molecularweight,neg,pos,hphobic,instability,pI,aromaticity
1415,-256.7690587,0.366850829,-0.466464088,196998.5464,0.186740331,0.051933702,0.394475138,52.02438674,3.898864746,0.085635359
1416,-12.03800727,0.281561462,-0.233056478,134625.6542,0.131229236,0.13372093,0.453488372,41.82334718,5.872131348,0.068936877
1417,9.768004921,0.302158273,-0.308273381,30818.1095,0.115107914,0.161870504,0.420863309,29.57086331,9.429016113,0.082733813
1418,-6.431889567,0.265306122,-0.240816327,60350.5631,0.12987013,0.139146568,0.46567718,39.44990724,6.012512207,0.096474954
1419,-9.469325092,0.345864662,0.147117794,44540.5516,0.07518797,0.107769424,0.471177945,26.4097995,6.078308105,0.107769424
1420,-9.772921472,0.260143198,-0.568973747,94607.2397,0.133651551,0.180190931,0.42601432,24.24844869,6.449523926,0.108591885
1421,-28.84648239,0.309576837,-0.291091314,50025.4761,0.144766147,0.095768374,0.449888641,35.14699332,4.575866699,0.097995546
1422,-11.26067564,0.340782123,-1.145251397,20282.8765,0.212290503,0.162011173,0.284916201,50.14972067,4.843566895,0.044692737
1423,9.605251482,0.289940828,-0.723076923,19350.9228,0.136094675,0.201183432,0.372781065,60.78881657,9.827331543,0.071005917
1424,-15.91981584,0.289617486,-0.786612022,42450.2172,0.172131148,0.144808743,0.393442623,49.67923497,4.981506348,0.073770492
1425,24.80187475,0.317073171,-0.347450111,52405.9296,0.086474501,0.175166297,0.421286031,36.60913526,9.505432129,0.101995565
1426,9.293049982,0.41509434,-0.571698113,39873.1062,0.059299191,0.110512129,0.41509434,63.51132075,9.087097168,0.078167116
1427,4.016483635,0.338289963,-0.450185874,29889.7414,0.115241636,0.152416357,0.394052045,45.05018587,8.756896973,0.055762082
1428,-19.12400661,0.264,-0.0984,13555.7661,0.2,0.08,0.456,60.776,4.15045166,0.088
1429,-11.50293891,0.345718901,-0.955573506,70316.2707,0.140549273,0.156704362,0.357027464,54.61940226,5.979431152,0.075928918
1430,11.98663535,0.305709024,-0.33572744,61979.6797,0.099447514,0.132596685,0.462246777,38.67627993,9.023986816,0.097605893
1431,2.785312396,0.284671533,-0.882116788,32439.2337,0.156934307,0.178832117,0.379562044,68.28540146,8.586608887,0.083941606
1432,-17.52712275,0.337950139,-0.204155125,39897.1973,0.138504155,0.119113573,0.404432133,30.95096953,4.978942871,0.094182825
1433,-27.42085814,0.277846535,-0.078032178,187019.9943,0.121287129,0.123762376,0.47710396,35.12371906,5.697692871,0.119430693
1434,-9.038876311,0.310741688,-0.713810742,88898.7839,0.143222506,0.150895141,0.395140665,57.22557545,5.996520996,0.063938619
1435,-21.52284171,0.292746114,-0.380051813,44777.9534,0.152849741,0.124352332,0.430051813,41.85753886,4.871520996,0.134715026
1436,-8.371209654,0.391025641,-0.457692308,17740.7666,0.147435897,0.108974359,0.352564103,33.08846154,4.711242676,0.096153846
1437,-6.809506832,0.350453172,-0.017522659,36113.7684,0.105740181,0.108761329,0.435045317,29.5244713,5.640808105,0.057401813
1438,-60.69759063,0.344207723,-0.464047936,167049.6482,0.135818908,0.115845539,0.40412783,31.61271638,4.972839355,0.105193076
1439,7.987156215,0.302493966,0.169348351,139139.0905,0.093322607,0.113435237,0.49074819,36.89374899,8.344665527,0.102976669
1440,-49.17478174,0.236009732,-0.955961071,45678.766,0.262773723,0.148418491,0.352798054,53.38199513,4.393371582,0.053527981
1441,11.85048802,0.3,0.057222222,19803.974,0.061111111,0.15,0.488888889,34.22222222,10.73638916,0.077777778
1442,2.094696814,0.276679842,-0.39486166,28865.6997,0.122529644,0.158102767,0.442687747,45.15418972,8.186218262,0.114624506
1443,-11.79854328,0.271276596,-0.422340426,21567.9565,0.14893617,0.127659574,0.45212766,36.09792553,4.999450684,0.122340426
1444,7.776736953,0.2,-0.354285714,19432.3447,0.131428571,0.194285714,0.474285714,37.95314286,9.457580566,0.062857143
1445,-3.093198215,0.351778656,-0.35256917,27906.2549,0.110671937,0.118577075,0.418972332,45.21067194,5.973693848,0.071146245
1446,-21.44209155,0.259259259,-0.261111111,11093.8796,0.25,0.055555556,0.435185185,50.45740741,3.843444824,0.037037037
1447,3.188231366,0.275303644,0.291700405,57433.9458,0.074898785,0.097165992,0.552631579,40.12801619,8.437561035,0.168016194
1448,1.23827251,0.287390029,-0.726099707,38966.5875,0.158357771,0.184750733,0.369501466,47.51319648,7.716125488,0.061583578
1449,-1.781994166,0.301169591,-0.081578947,37683.6766,0.111111111,0.128654971,0.459064327,37.30912281,6.464416504,0.076023392
1450,-3.223448046,0.315186246,-0.192836676,79706.8133,0.118911175,0.136103152,0.429799427,36.0665043,6.490783691,0.088825215
1451,25.697614,0.302439024,-0.57902439,46178.6882,0.095121951,0.190243902,0.412195122,49.98978049,9.707214355,0.06097561
1452,-22.99580299,0.346590909,-0.122537879,59672.5614,0.111742424,0.079545455,0.462121212,41.99583333,4.631164551,0.096590909
1453,-6.953680093,0.277909739,-0.605700713,49619.4424,0.123515439,0.147268409,0.451306413,47.5667696,6.136169434,0.142517815
1454,-3.562496599,0.279342723,-0.435328638,97464.4332,0.142018779,0.161971831,0.416666667,33.62030516,6.553894043,0.08685446
1455,0.105030046,0.409395973,-1.33557047,16449.7102,0.154362416,0.201342282,0.234899329,69.4738255,7.051330566,0.033557047
1456,4.572494537,0.352517986,-0.127338129,15384.4339,0.064748201,0.107913669,0.474820144,41.77985612,9.425842285,0.100719424
1457,-4.292240718,0.286624204,-0.330573248,17341.5211,0.159235669,0.146496815,0.407643312,29.31273885,5.319519043,0.070063694
1458,-2.076615523,0.305210918,-0.205955335,44172.4645,0.111662531,0.1191067,0.464019851,22.25635236,6.257873535,0.101736973
1459,-8.232778453,0.317258883,-0.136294416,42701.5587,0.109137056,0.121827411,0.45177665,35.74974619,5.869812012,0.081218274
1460,21.8671644,0.224299065,-1.18364486,24569.213,0.172897196,0.294392523,0.308411215,31.69205607,9.885559082,0.037383178
1461,2.100593848,0.309178744,-0.263285024,23521.6799,0.082125604,0.125603865,0.483091787,42.39178744,8.468444824,0.096618357
1462,-6.121239307,0.3,-0.375384615,28864.1735,0.134615385,0.126923077,0.438461538,54.83538462,5.357727051,0.084615385
1463,-0.299438163,0.286363636,-0.368181818,75577.0225,0.124242424,0.159090909,0.43030303,35.69442424,6.950622559,0.109090909
1464,-21.5116185,0.269349845,-0.474613003,36658.8029,0.157894737,0.123839009,0.448916409,42.15421053,4.814880371,0.089783282
1465,3.565081428,0.342767296,-0.694654088,36984.5735,0.135220126,0.147798742,0.374213836,65.17138365,9.054992676,0.059748428
1466,-44.16196307,0.330150068,-0.477762619,85359.4568,0.158253752,0.115961801,0.395634379,56.12870396,4.683410645,0.098226467
1467,-0.113933893,0.333333333,-0.931609195,19867.7832,0.137931034,0.16091954,0.367816092,76.88390805,6.924133301,0.057471264
1468,-22.15936516,0.247863248,-1.071367521,27746.2037,0.243589744,0.162393162,0.346153846,44.67863248,4.617370605,0.115384615
1469,5.525851538,0.29154519,-0.309329446,75841.8668,0.12244898,0.145772595,0.440233236,37.56896501,8.608703613,0.067055394
1470,-8.371417878,0.316770186,-0.795652174,17933.6556,0.167701863,0.124223602,0.391304348,43.21552795,4.76361084,0.062111801
1471,-8.355504808,0.345549738,-0.443062827,85842.0158,0.117801047,0.137434555,0.39921466,52.67791885,6.221130371,0.070680628
1472,-2.276547987,0.305343511,-0.263358779,59295.9562,0.110687023,0.131679389,0.452290076,28.25324427,6.551940918,0.108778626
1473,-6.025424028,0.352362205,-0.3,56390.1393,0.090551181,0.090551181,0.466535433,47.75159449,5.594787598,0.100393701
1474,20.01121429,0.291176471,-0.602058824,39261.919,0.108823529,0.185294118,0.414705882,37.87147059,9.708435059,0.085294118
1475,12.72673801,0.295532646,-0.443986254,33747.1314,0.089347079,0.178694158,0.436426117,45.4742268,9.614807129,0.116838488
1476,-12.30455195,0.30794702,-0.571523179,69551.9888,0.149006623,0.150662252,0.392384106,50.23627483,5.684631348,0.092715232
1477,-1.967125835,0.250915751,0.569230769,60907.9495,0.082417582,0.08974359,0.576923077,40.26320513,6.347717285,0.122710623
1478,-13.69005697,0.322884013,-0.112225705,34984.9404,0.12539185,0.109717868,0.44200627,39.82100313,5.008361816,0.07523511
1479,-58.38528916,0.291151284,-0.415984776,119169.4536,0.15699334,0.121788773,0.430066603,36.51019981,4.812683105,0.101807802
1480,5.788159997,0.317152104,0.517961165,66524.8345,0.063106796,0.079288026,0.540453074,38.17720065,8.64666748,0.108414239
1481,-11.06098255,0.324675325,-0.312987013,34585.4954,0.142857143,0.123376623,0.409090909,50.26233766,5.018249512,0.081168831
1482,-3.223043766,0.265873016,-0.060714286,27281.8545,0.123015873,0.123015873,0.488095238,30.9515873,5.695007324,0.075396825
1483,10.50761449,0.25,-0.406666667,13514.6721,0.083333333,0.175,0.491666667,48.62416667,10.36419678,0.066666667
1484,-34.57493541,0.349471831,-0.718045775,125735.7975,0.151408451,0.137323944,0.361795775,51.73653169,5.195983887,0.039612676
1485,-11.02623152,0.293165468,-0.255755396,62770.763,0.127697842,0.136690647,0.442446043,35.22122302,5.821105957,0.089928058
1486,-9.059455678,0.180327869,-0.321311475,14315.2033,0.172131148,0.139344262,0.508196721,48.56901639,4.872619629,0.131147541
1487,-6.677349231,0.39380531,-0.47699115,24272.9082,0.092920354,0.101769912,0.411504425,68.14911504,5.65447998,0.017699115
1488,5.788898346,0.231638418,-0.934463277,20905.5483,0.175141243,0.225988701,0.367231638,56.32429379,9.35760498,0.06779661
1489,-2.437730597,0.291777188,-0.158090186,41001.5284,0.106100796,0.129973475,0.472148541,39.80981432,6.462463379,0.055702918
1490,3.413981214,0.25,-0.419047619,49220.2444,0.15,0.183333333,0.416666667,37.54142857,8.098083496,0.102380952
1491,9.484331348,0.268292683,0.05203252,13077.3156,0.073170732,0.154471545,0.504065041,29.18373984,10.07525635,0.048780488
1492,-23.65473824,0.345642541,-0.355391433,76655.1453,0.128508124,0.125553914,0.400295421,35.61861152,5.399353027,0.070901034
1493,-14.1077458,0.312169312,-0.711111111,21660.9377,0.185185185,0.132275132,0.37037037,61.89899471,4.719909668,0.042328042
1494,7.99549253,0.39628483,-0.612693498,35964.1154,0.095975232,0.139318885,0.368421053,49.63343653,9.106384277,0.058823529
1495,3.538424201,0.313280363,-0.306129398,99008.9714,0.101021566,0.143019296,0.442678774,57.61056754,7.604553223,0.080590238
1496,-10.67013974,0.298469388,-0.388010204,44534.5536,0.12755102,0.12244898,0.451530612,42.89107143,5.393981934,0.107142857
1497,1.70761081,0.335443038,0.289873418,17804.7977,0.082278481,0.113924051,0.46835443,47.83740506,8.166809082,0.088607595
1498,12.10845257,0.231671554,-1.138709677,40128.2852,0.173020528,0.228739003,0.366568915,50.54516129,9.13458252,0.06744868
1499,-12.02318061,0.260240964,-0.268433735,46426.2251,0.146987952,0.130120482,0.462650602,28.41375904,5.17779541,0.101204819
1500,-15.23654182,0.261589404,-0.739072848,33931.3199,0.185430464,0.142384106,0.410596026,48.96423841,4.838562012,0.062913907
1501,-8.000583917,0.319047619,-0.32047619,46748.4825,0.126190476,0.119047619,0.435714286,61.31047619,5.41229248,0.069047619
1502,9.040707153,0.278481013,0.283363472,61983.2317,0.081374322,0.108499096,0.53164557,36.98994575,9.175598145,0.126582278
1503,-1.969883041,0.302238806,-0.332462687,29812.1954,0.119402985,0.138059701,0.440298507,28.70261194,6.374938965,0.111940299
1504,-7.420629531,0.263013699,-0.566849315,41667.4941,0.156164384,0.167123288,0.41369863,35.96383562,5.894226074,0.093150685
1505,-1.214540755,0.37751004,-0.512048193,28197.6828,0.100401606,0.112449799,0.409638554,63.94457831,6.422058105,0.080321285
1506,14.13056511,0.305860806,-0.392490842,60855.9734,0.117216117,0.155677656,0.421245421,33.60164835,9.269836426,0.075091575
1507,-13.35927665,0.269585253,-0.357373272,49675.3128,0.14516129,0.142857143,0.442396313,44.13894009,5.472595215,0.094470046
1508,-14.54081704,0.294892916,-0.687808896,69325.2004,0.169686985,0.161449753,0.373970346,42.55721582,5.439880371,0.082372323
1509,-0.987147684,0.275280899,-0.374157303,21497.5284,0.117977528,0.146067416,0.460674157,45.07814607,6.585388184,0.140449438
1510,-1.139524557,0.282258065,-0.776612903,14409.1833,0.14516129,0.169354839,0.403225806,55.9016129,6.414367676,0.048387097
1511,0.517331461,0.316804408,-0.284573003,39853.5493,0.107438017,0.140495868,0.435261708,34.26942149,7.183654785,0.090909091
1512,-15.11946975,0.357594937,-0.365822785,35094.8616,0.129746835,0.094936709,0.417721519,43.79433544,4.675231934,0.07278481
1513,2.528176121,0.286458333,-0.505729167,44572.5384,0.125,0.161458333,0.427083333,43.85442708,8.027404785,0.091145833
1514,16.48273478,0.289473684,0.057565789,33229.1996,0.075657895,0.131578947,0.503289474,14.25394737,9.793640137,0.131578947
1515,7.823441158,0.347169811,-0.437358491,29670.4184,0.109433962,0.154716981,0.388679245,48.23286792,9.139343262,0.098113208
1516,16.19333828,0.306122449,-0.393877551,27909.9453,0.085714286,0.183673469,0.424489796,26.83714286,9.890686035,0.07755102
1517,-9.122089964,0.342696629,-0.314606742,19357.4071,0.146067416,0.117977528,0.393258427,36.31353933,4.888000488,0.028089888
1518,-3.900763863,0.333333333,-0.023297491,30099.857,0.093189964,0.103942652,0.46953405,37.21684588,5.98626709,0.075268817
1519,-20.04271319,0.289377289,0.036630037,183845.8031,0.112332112,0.109279609,0.489010989,37.47006105,5.554870605,0.108058608
1520,-6.850739332,0.275787188,-0.387079262,107678.6631,0.128121607,0.15092291,0.445168295,47.58821933,6.398132324,0.108577633
1521,-5.879039477,0.285714286,-0.394285714,28097.4726,0.134693878,0.13877551,0.440816327,37.93963265,5.643493652,0.130612245
1522,6.035983871,0.272251309,-0.320418848,21690.7142,0.12565445,0.188481675,0.413612565,21.46753927,9.242126465,0.068062827
1523,-6.353488286,0.276497696,-0.911059908,25277.4665,0.198156682,0.175115207,0.350230415,49.93502304,5.166687012,0.023041475
1524,-55.21953569,0.362119725,-0.830520118,111926.4264,0.153091266,0.130520118,0.354268891,59.04250245,4.978942871,0.046123651
1525,4.925995375,0.323943662,-0.107981221,24054.2791,0.0657277,0.112676056,0.497652582,23.52446009,9.275817871,0.14084507
1526,-2.17392204,0.308176101,-0.172327044,37574.8452,0.106918239,0.113207547,0.471698113,32.61037736,6.138122559,0.125786164
1527,-15.76925424,0.262686567,-0.05761194,75944.9157,0.134328358,0.12238806,0.480597015,44.20761194,5.24798584,0.068656716
1528,3.587913413,0.316168898,-0.273944387,110665.1161,0.110195675,0.139031926,0.434603502,43.46530381,7.674255371,0.102986612
1529,6.191025716,0.319642857,-0.300178571,61508.2859,0.096428571,0.141071429,0.442857143,45.32982143,8.507263184,0.069642857
1530,4.716610313,0.317647059,0.517352941,38579.0846,0.067647059,0.091176471,0.523529412,33.05029412,8.758728027,0.126470588
1531,-0.918675488,0.299212598,0.352755906,13913.9146,0.086614173,0.133858268,0.480314961,11.14094488,6.63092041,0.078740157
1532,8.064276539,0.353125,-1.05,36121.7795,0.134375,0.178125,0.334375,59.4709375,9.40057373,0.05
1533,2.885871766,0.242888403,-0.708752735,53000.772,0.144420131,0.159737418,0.452954048,53.02365427,8.379699707,0.098468271
1534,4.022706357,0.233243968,-0.622788204,42591.737,0.160857909,0.18766756,0.418230563,31.56302949,8.393005371,0.075067024
1535,16.0087801,0.320132013,-1.113531353,34814.1464,0.115511551,0.221122112,0.343234323,53.28514851,9.679138184,0.105610561
1536,1.535008403,0.226804124,-0.486082474,22029.0912,0.159793814,0.170103093,0.443298969,57.40670103,8.483947754,0.051546392
1537,-18.5998617,0.271428571,-0.095892857,60750.1036,0.144642857,0.128571429,0.455357143,33.82107143,5.122619629,0.035714286
1538,4.937895721,0.27768595,0.060991736,68310.2011,0.099173554,0.115702479,0.507438017,38.83590083,8.602722168,0.12231405
1539,-3.839640253,0.319391635,-1.200570342,61388.0628,0.152091255,0.176806084,0.351711027,52.61391635,6.439147949,0.091254753
1540,1.34583395,0.333333333,-0.745550528,73776.2266,0.132730015,0.147812971,0.38612368,45.89895928,7.565979004,0.075414781
1541,2.758104761,0.26,-0.488,11289.8111,0.13,0.19,0.42,30.812,8.975280762,0.09
1542,-4.383105298,0.287925697,-0.037770898,36204.1308,0.099071207,0.123839009,0.489164087,40.97526316,6.216247559,0.108359133
1543,-12.48924931,0.329512894,-0.21260745,78186.8655,0.123209169,0.121776504,0.425501433,28.85716332,5.543151855,0.081661891
1544,11.10602096,0.28956229,-0.48047138,33433.7712,0.107744108,0.168350168,0.434343434,38.90744108,9.374816895,0.087542088
1545,-30.00437734,0.268976898,-0.268151815,68844.727,0.166666667,0.125412541,0.438943894,43.70594059,4.760559082,0.085808581
1546,-43.21968722,0.313218391,-0.539272031,118061.0563,0.157088123,0.13697318,0.392720307,51.28479885,5.104431152,0.05651341
1547,-15.36118236,0.29675252,-0.267861142,98838.9714,0.128779395,0.125419933,0.449048152,34.83416573,5.519836426,0.097424412
1548,8.048699161,0.324468085,-0.71462766,43438.4235,0.119680851,0.156914894,0.39893617,42.64550532,9.178894043,0.103723404
1549,-1.108331976,0.320809249,0.092774566,38228.5868,0.101156069,0.112716763,0.465317919,48.64771676,6.538757324,0.104046243
1550,-35.69979849,0.262068966,-0.349241379,82189.8624,0.154482759,0.131034483,0.452413793,34.77244138,4.969909668,0.100689655
1551,-18.87074054,0.305263158,-0.302894737,43601.8247,0.147368421,0.115789474,0.431578947,42.34631579,4.793518066,0.092105263
1552,0.825803617,0.3,-0.062564103,45545.7479,0.102564103,0.115384615,0.482051282,40.02692308,7.540344238,0.153846154
1553,-2.95637474,0.286195286,-0.130639731,32657.0706,0.111111111,0.121212121,0.481481481,50.0969697,6.102600098,0.050505051
1554,-88.09076423,0.300484653,-0.768012924,69761.1325,0.227786753,0.108239095,0.363489499,54.18174475,4.242858887,0.079159935
1555,-32.74497655,0.28995578,-0.756854075,182005.1116,0.160454833,0.169930512,0.379658876,52.52130764,5.844665527,0.069488313
1556,-4.131770455,0.263157895,-0.646842105,22205.9485,0.163157895,0.163157895,0.410526316,45.14421053,5.644104004,0.084210526
1557,-4.955358316,0.260683761,-0.095299145,25798.4287,0.123931624,0.128205128,0.487179487,29.66709402,5.694030762,0.081196581
1558,-5.132600425,0.266033254,-0.207719715,93468.3473,0.13064133,0.141330166,0.461995249,29.21604513,6.277893066,0.072446556
1559,-5.642026151,0.261447563,-0.362924668,76281.4079,0.140324963,0.146233383,0.451994092,39.97208272,6.060852051,0.088626292
1560,-20.29219136,0.320699708,-0.321477162,116494.1287,0.123420797,0.126336249,0.429543246,44.04443149,5.664978027,0.095238095
1561,-5.043380667,0.278350515,-0.107731959,66694.0624,0.113402062,0.134020619,0.474226804,41.00895189,6.319519043,0.109965636
1562,6.931665103,0.306985294,-0.611029412,61817.7851,0.130514706,0.172794118,0.389705882,43.24742647,8.514221191,0.068014706
1563,-80.13159286,0.302429668,-0.323177749,354242.1276,0.13842711,0.126278772,0.43286445,38.76321931,5.222717285,0.092071611
1564,-12.97797859,0.319327731,-0.794957983,39410.9825,0.159663866,0.137254902,0.383753501,45.99355742,5.060852051,0.067226891
1565,2.526034036,0.308743169,0.194262295,41616.8353,0.071038251,0.109289617,0.510928962,38.49677596,8.270812988,0.12568306
1566,-1.556422369,0.319314642,-0.812149533,72859.1487,0.141744548,0.154205607,0.384735202,47.99080997,6.616394043,0.082554517
1567,-8.054626396,0.279179811,-0.062460568,71203.2876,0.132492114,0.129337539,0.458990536,37.75916404,5.625671387,0.08044164
1568,-8.382509278,0.308539945,-0.45399449,81817.2882,0.14738292,0.151515152,0.392561983,44.80619835,5.91229248,0.052341598
1569,10.99840122,0.357377049,-0.017704918,34101.178,0.059016393,0.114754098,0.468852459,28.87908197,9.469421387,0.098360656
1570,14.39048784,0.260700389,-0.459143969,29784.2269,0.101167315,0.194552529,0.443579767,41.61906615,9.748596191,0.054474708
1571,-6.909823899,0.254658385,-0.317701863,37353.2747,0.139751553,0.139751553,0.465838509,38.01987578,5.608459473,0.136645963
1572,18.94279882,0.325,-0.8485,22474.1529,0.105,0.225,0.345,53.44555,10.27630615,0.075
1573,-3.414566505,0.293103448,-0.173275862,25985.5527,0.13362069,0.125,0.448275862,33.70133621,5.448913574,0.094827586
1574,-10.18997578,0.322884013,0.069905956,34457.7467,0.119122257,0.10031348,0.457680251,32.8,4.928527832,0.07523511
1575,-6.342603419,0.310708899,-0.189441931,75793.0094,0.114630468,0.123680241,0.450980392,33.99128205,6.066345215,0.093514329
1576,-3.54425662,0.306889353,-0.780793319,54785.7383,0.154488518,0.169102296,0.369519833,49.12066806,6.31072998,0.068893528
1577,2.406900413,0.326923077,-0.315909091,63669.8743,0.113636364,0.136363636,0.423076923,38.4904021,7.867126465,0.083916084
1578,-9.870437022,0.316742081,-0.133936652,48856.8664,0.113122172,0.106334842,0.463800905,31.56040724,5.330383301,0.099547511
1579,-3.138177938,0.336898396,-0.081283422,20985.6232,0.106951872,0.112299465,0.443850267,36.91336898,5.801574707,0.096256684
1580,8.681535686,0.313559322,-0.662711864,13486.4687,0.101694915,0.194915254,0.389830508,31.58559322,10.04779053,0.033898305
1581,-2.286193567,0.390876565,-0.681395349,124526.6017,0.114490161,0.134168157,0.360465116,50.25008945,6.715270996,0.083184258
1582,-4.213531478,0.314393939,0.053409091,28344.0076,0.109848485,0.106060606,0.46969697,25,5.497619629,0.079545455
1583,3.66688759,0.307142857,0.469285714,15685.5023,0.071428571,0.114285714,0.507142857,32.48214286,9.262634277,0.1
1584,-5.505624902,0.334394904,-0.22866242,36179.9243,0.108280255,0.127388535,0.429936306,27.24968153,6.047180176,0.105095541
1585,31.87231225,0.216981132,-1.289622642,24731.3983,0.141509434,0.311320755,0.330188679,53.23160377,10.35662842,0.028301887
1586,-18.63909585,0.289583333,0.115416667,54033.6056,0.125,0.104166667,0.48125,39.52566667,4.959655762,0.075
1587,9.189788809,0.319364162,-0.147254335,76900.3085,0.096820809,0.137283237,0.446531792,41.92530347,8.706115723,0.080924855
1588,-33.21110662,0.290687554,-0.270060923,131670.2773,0.139251523,0.130548303,0.43951262,39.48181897,5.30670166,0.093994778
1589,-5.399216037,0.242063492,-0.451190476,57688.0449,0.146825397,0.158730159,0.452380952,34.5190873,6.125305176,0.109126984
1590,-1.362391443,0.243243243,-0.64954955,39348.0931,0.138138138,0.171171171,0.447447447,45.74444444,6.676818848,0.135135135
1591,8.846683773,0.286956522,-0.854782609,12929.5927,0.104347826,0.217391304,0.391304348,39.79043478,9.897399902,0.060869565
1592,-17.04613464,0.273809524,-0.372619048,29852.5725,0.174603175,0.126984127,0.424603175,32.4702381,4.752868652,0.119047619
1593,-21.00499407,0.297169811,-0.804716981,24535.7417,0.193396226,0.117924528,0.391509434,40.4490566,4.476745605,0.08490566
1594,-11.49666498,0.282738095,-0.458333333,38700.5368,0.148809524,0.145833333,0.422619048,36.42440476,5.429260254,0.089285714
1595,3.696289649,0.282352941,-0.442941176,19394.9844,0.117647059,0.152941176,0.447058824,65.466,9.079650879,0.088235294
1596,-15.34619679,0.341201717,-0.559656652,52720.3913,0.137339056,0.130901288,0.39055794,62.63841202,5.312927246,0.070815451
1597,17.95044859,0.28125,-0.423828125,28877.1439,0.11328125,0.203125,0.40234375,27.99726563,9.882507324,0.0625
1598,12.87411741,0.319148936,-0.485957447,26579.11,0.110638298,0.182978723,0.387234043,35.99659574,9.795471191,0.076595745
1599,-5.456997753,0.28702011,-0.308957952,62594.4357,0.122486289,0.13345521,0.457038391,37.74025594,6.107971191,0.124314442
1600,-8.308208593,0.279411765,-0.544117647,23565.3675,0.147058824,0.117647059,0.455882353,49.60102941,4.869812012,0.098039216
1601,-3.960159894,0.319774011,-0.415819209,102629.3505,0.11299435,0.127683616,0.439548023,41.97301695,6.43939209,0.124293785
1602,-3.053834351,0.291457286,-0.460301508,23010.6751,0.125628141,0.135678392,0.447236181,32.65432161,5.949645996,0.130653266
1603,-4.114976143,0.246800731,-0.314442413,61190.9,0.13345521,0.151736746,0.468007313,38.51427788,6.339782715,0.080438757
1604,0.783291395,0.303738318,-0.691588785,24425.1369,0.135514019,0.154205607,0.406542056,36.22808411,7.739807129,0.130841121
1605,6.695662926,0.255319149,-0.493617021,27101.9545,0.144680851,0.182978723,0.417021277,28.90978723,9.180358887,0.106382979
1606,-9.668439964,0.321116928,-0.319546248,65322.3508,0.122164049,0.120418848,0.436300175,38.93073298,5.554626465,0.083769634
1607,6.516065384,0.273942094,0.570155902,49650.9647,0.055679287,0.095768374,0.574610245,39.42699332,8.94317627,0.124721604
1608,9.72761603,0.329268293,0.094817073,37387.7454,0.057926829,0.097560976,0.515243902,33.31777439,9.390563965,0.149390244
1609,-12.16156298,0.285123967,0.300413223,27771.7965,0.099173554,0.066115702,0.549586777,37.49756198,4.511291504,0.157024793
1610,-10.91930555,0.320730117,-0.641720991,87791.31,0.13559322,0.142112125,0.401564537,46.45843546,5.886657715,0.104302477
1611,-10.89952848,0.277580071,0.432206406,61335.037,0.09430605,0.087188612,0.540925267,40.30088968,5.29498291,0.087188612
1612,-3.048672486,0.311740891,-0.230499325,82464.0163,0.116059379,0.133603239,0.438596491,38.61390014,6.519958496,0.090418354
1613,-22.06245184,0.32718894,-0.439554531,147898.8446,0.130568356,0.132872504,0.4093702,50.00247312,5.718566895,0.071428571
1614,-3.915310554,0.269230769,-0.222850679,50574.5183,0.124434389,0.153846154,0.452488688,41.86923077,6.415466309,0.090497738
1615,-9.131656038,0.295698925,-0.350268817,84239.6611,0.125,0.133064516,0.446236559,31.30551075,5.970153809,0.107526882
1616,-7.548450773,0.319218241,-0.291205212,70150.8936,0.125407166,0.131921824,0.423452769,48.16125407,5.93951416,0.083061889
1617,-13.97920329,0.292763158,-0.538486842,34175.9597,0.157894737,0.131578947,0.417763158,38.92700658,4.985046387,0.088815789
1618,-1.140035184,0.258454106,-0.898067633,46623.9717,0.169082126,0.173913043,0.398550725,57.41717391,6.46270752,0.038647343
1619,3.948001911,0.274576271,0.287118644,34800.3533,0.074576271,0.108474576,0.542372881,26.00949153,8.503601074,0.159322034
1620,-5.236214455,0.375,-0.074537037,22707.3513,0.097222222,0.087962963,0.439814815,29.2212963,5.150695801,0.074074074
1621,2.652506437,0.342857143,-0.042857143,11988.7605,0.085714286,0.133333333,0.438095238,31.41238095,8.863098145,0.114285714
1622,-4.870531,0.282312925,-0.131292517,32164.1252,0.12244898,0.129251701,0.465986395,33.72585034,5.852478027,0.085034014
1623,3.807436593,0.284246575,0.489383562,63700.8001,0.075342466,0.089041096,0.551369863,26.56989726,8.407287598,0.119863014
1624,15.80434263,0.355072464,-0.403623188,30764.005,0.06884058,0.141304348,0.434782609,47.55583333,9.653015137,0.072463768
1625,-18.39527618,0.297709924,-0.079389313,84388.5187,0.122137405,0.113231552,0.46692112,25.79592875,5.25994873,0.06870229
1626,13.0326909,0.38,-0.695,33227.3,0.086666667,0.15,0.383333333,49.34133333,9.893493652,0.046666667
1627,-9.741113979,0.298405467,-0.674715262,50192.9258,0.161731207,0.157175399,0.382687927,38.89979499,5.503112793,0.077448747
1628,-22.69595138,0.304482226,-0.542812983,73891.3671,0.142194745,0.136012365,0.417310665,44.35703246,5.349182129,0.089644513
1629,-12.60949407,0.281730769,-0.3325,117699.0333,0.134615385,0.141346154,0.442307692,32.64339423,5.93951416,0.105769231
1630,14.1456316,0.253918495,-0.694984326,36769.8927,0.134796238,0.200626959,0.410658307,37.53545455,9.543395996,0.078369906
1631,10.89607189,0.270750988,-0.362648221,58577.9783,0.116600791,0.148221344,0.464426877,39.43875494,8.911682129,0.110671937
1632,0.839318492,0.334519573,-0.191103203,32043.3893,0.099644128,0.117437722,0.448398577,46.76975089,7.609558105,0.103202847
